,week,state,Population,deaths,cases,negatives,Date,death_SMA,deaths_per_100000,cases_per_100000,positive_test_rate,timestamp
1735,45,AL,4903185,111,9702,42476,2020-11-08,109.0,0.31757783096963654,28.267340514379935,0.18594043466595117,2020-11-08
1736,45,AR,3017804,160,9676,73449,2020-11-08,136.5,0.6461652247793428,45.8043568861899,0.116403007518797,2020-11-08
1737,45,AZ,7278717,183,11791,75893,2020-11-08,145.0,0.28458704623748543,23.14183353231856,0.13447151133616167,2020-11-08
1738,45,CA,39512223,296,38105,943208,2020-11-08,309.0,0.11171949789526432,13.776930314883646,0.03883062794439695,2020-11-08
1739,45,CO,5758736,63,21074,77415,2020-11-08,46.0,0.11411234290699505,52.278337270043785,0.2139731340555798,2020-11-08
1740,45,CT,3565287,55,6918,194102,2020-11-08,47.0,0.18832384922407971,27.719667849620922,0.034414486120784,2020-11-08
1741,45,DC,705749,8,632,29571,2020-11-08,6.0,0.12145151564406852,12.792892981175218,0.020925073668178657,2020-11-08
1742,45,DE,973764,8,1477,11454,2020-11-08,18.5,0.27140633078005993,21.668494624981,0.11422163792436779,2020-11-08
1743,45,FL,21477737,336,35723,178217,2020-11-08,350.5,0.23313177068621602,23.76081667396204,0.16697672244554548,2020-11-08
1744,45,GA,10617423,667,11096,135278,2020-11-08,419.5,0.5644361294503518,14.929638360860794,0.0758058125076858,2020-11-08
1759,45,MS,2976149,95,6189,32944,2020-11-08,94.0,0.4512062880108298,29.707614005308777,0.1581529655278154,2020-11-08
1747,45,ID,1787065,54,7704,13826,2020-11-08,55.5,0.4436644122385827,61.58541679073949,0.3578262888992104,2020-11-08
1748,45,IL,12671821,463,64448,525294,2020-11-08,381.5,0.43008814597365286,72.65614896909563,0.10928168588976196,2020-11-08
1749,45,IN,6732219,265,28266,71730,2020-11-08,249.5,0.5294369827074422,59.98022345975375,0.2826713068522741,2020-11-08
1750,45,KS,2913314,137,12452,21086,2020-11-08,95.5,0.4682933986126159,61.05957486412872,0.3712803387202576,2020-11-08
1751,45,KY,4467673,76,12196,141558,2020-11-08,79.0,0.2526083329221786,38.99761048504924,0.0793215135866384,2020-11-08
1752,45,LA,4648794,110,5261,104578,2020-11-08,99.5,0.3057628648265704,16.16701941560389,0.04789737707007529,2020-11-08
1753,45,MA,6892503,136,11692,128134,2020-11-08,142.5,0.2953519622282769,24.233369420161505,0.08361821120535523,2020-11-08
1754,45,MD,6045680,60,7851,69261,2020-11-08,58.0,0.1370518169290185,18.551617494995245,0.1018129474011827,2020-11-08
1755,45,ME,1344212,5,978,51778,2020-11-08,3.0,0.03188272598157348,10.393768669992955,0.01853817575252104,2020-11-08
1756,45,MI,9986857,246,31597,270772,2020-11-08,211.5,0.30254048610374334,45.19797512728121,0.10449814630468071,2020-11-08
1757,45,MN,5639632,181,30190,104547,2020-11-08,153.5,0.3888298284102833,76.47408807626354,0.2240661436724879,2020-11-08
1745,45,HI,1415872,1,767,0,2020-11-08,4.0,0.04035877335158626,7.738794790166665,1.0,2020-11-08
1821,46,OK,3956971,90,17870,82278,2020-11-15,91.5,0.3303392562500097,64.51543725888168,0.1784359148460279,2020-11-15
1820,46,OH,11689100,205,47828,345738,2020-11-15,209.5,0.25603828719551913,58.452502147910685,0.12152472520492116,2020-11-15
1819,46,NY,19453561,186,31164,1056300,2020-11-15,154.5,0.11345700960059997,22.885270208369565,0.02865750038621968,2020-11-15
1818,46,NV,3080156,58,10161,26114,2020-11-15,64.0,0.2968309768354961,47.12655555664806,0.2801102687801516,2020-11-15
1813,46,ND,762062,98,9491,4671,2020-11-15,103.0,1.9308515205174532,177.91953185661308,0.6701737042790566,2020-11-15
1816,46,NJ,8882190,137,24679,348748,2020-11-15,106.0,0.17048562508634854,39.692591900999965,0.06608788330784865,2020-11-15
1815,46,NH,1359711,10,2183,19741,2020-11-15,8.0,0.08405147438368468,22.93554607244796,0.09957124612297026,2020-11-15
1814,46,NE,1934408,76,14439,20517,2020-11-15,63.5,0.468951150503336,106.63284507271919,0.4130621352557501,2020-11-15
1822,46,OR,4217737,31,6432,42246,2020-11-15,35.0,0.11854698384465413,21.785548573966157,0.1321336127203254,2020-11-15
1817,46,NM,2096829,97,9320,101065,2020-11-15,94.5,0.6438293251381013,63.49724137869953,0.0844317615618064,2020-11-15
1823,46,PA,12801989,292,34243,117861,2020-11-15,247.5,0.27618476204863834,38.21169618921828,0.22512885920159892,2020-11-15
1829,46,UT,3205958,59,21187,51349,2020-11-15,52.0,0.23171143940661193,94.4090435905363,0.2920894452409838,2020-11-15
1825,46,SC,5148714,76,9819,121668,2020-11-15,88.0,0.24416637963243967,27.243973654669606,0.07467658399689703,2020-11-15
1826,46,SD,884659,108,9977,7102,2020-11-15,103.5,1.671346166795826,161.11131117026045,0.5841676913168218,2020-11-15
1827,46,TN,6829174,298,29086,198104,2020-11-15,270.0,0.5648037166929496,60.84400334715234,0.12802500110040055,2020-11-15
1828,46,TX,28995881,816,64487,572099,2020-11-15,741.0,0.365076483991443,31.7715077235576,0.10130131671133201,2020-11-15
1830,46,VA,8535519,93,9785,126396,2020-11-15,72.5,0.12134168826925294,16.376943720201933,0.07185290165294718,2020-11-15
1831,46,VT,623989,0,535,5595,2020-11-15,0.5,0.011447088238506034,12.248384415201459,0.08727569331158239,2020-11-15
1832,46,WA,7614893,80,11720,144296,2020-11-15,76.5,0.14351575824599805,21.986989367883627,0.07512050046149113,2020-11-15
1833,46,WI,5822434,359,48014,84438,2020-11-15,320.5,0.7863672526938783,117.80542050185295,0.3625011324857307,2020-11-15
1834,46,WV,1792147,80,5255,72163,2020-11-15,62.5,0.4982053050654566,41.88910204990359,0.06787827120307939,2020-11-15
1835,46,WY,578759,30,5184,6439,2020-11-15,28.5,0.7034756386386339,127.95851616500626,0.44601221715563966,2020-11-15
1812,46,NC,10488084,199,18896,248652,2020-11-15,211.5,0.2880820339948241,25.738052550194787,0.07062657915588978,2020-11-15
1824,46,RI,1059361,33,5699,14300,2020-11-15,29.0,0.391071329117944,76.85225878079872,0.2849642482124106,2020-11-15
1811,46,MT,1068778,64,7479,38491,2020-11-15,72.0,0.9623808017861787,99.96730578553932,0.1626930606917555,2020-11-15
1810,46,MS,2976149,100,7620,36655,2020-11-15,97.5,0.46800652213889254,36.5765097302396,0.17210615471485036,2020-11-15
1809,46,MO,6137428,221,30254,39604,2020-11-15,174.0,0.405009115498265,70.42037804761213,0.4330785307337742,2020-11-15
1786,46,AL,4903185,164,14135,46098,2020-11-15,137.5,0.40061423631490845,41.18314349317259,0.23467202364152542,2020-11-15
1787,46,AR,3017804,98,11174,69772,2020-11-15,129.0,0.610661641000258,52.89560601966577,0.1380426457144269,2020-11-15
1788,46,AZ,7278717,138,16172,86331,2020-11-15,160.5,0.31500842014563046,31.740287667259413,0.15777099206852482,2020-11-15
1789,46,CA,39512223,290,54706,1087451,2020-11-15,293.0,0.10593466952528299,19.77905130051239,0.04789709295657252,2020-11-15
1790,46,CO,5758736,66,32433,88594,2020-11-15,64.5,0.16000535038046046,80.45664385875155,0.26798152478372594,2020-11-15
1791,46,CT,3565287,66,10520,206543,2020-11-15,60.5,0.2424168697458898,42.15248710292167,0.048465192133159495,2020-11-15
1792,46,DC,705749,6,976,32195,2020-11-15,7.0,0.14169343491807992,19.75611321143515,0.0294232914292605,2020-11-15
1793,46,DE,973764,18,2200,12336,2020-11-15,13.0,0.19071796216977185,32.27534744411524,0.15134837644468904,2020-11-15
1794,46,FL,21477737,401,40285,169189,2020-11-15,368.5,0.24510430099249816,26.79518796603199,0.19231503671099992,2020-11-15
1795,46,GA,10617423,309,13871,139455,2020-11-15,488.0,0.6566026964762138,18.66339344840484,0.09046737017857376,2020-11-15
1796,46,HI,1415872,2,708,0,2020-11-15,1.5,0.015134540006844848,7.143502883230767,1.0,2020-11-15
1785,46,AK,731545,14,3930,83278,2020-11-15,7.5,0.14646106137401957,76.74559615998625,0.045064672965782954,2020-11-15
1798,46,ID,1787065,76,9005,14988,2020-11-15,65.0,0.5196069692884303,71.98555012988176,0.37531780102529905,2020-11-15
1799,46,IL,12671821,624,85629,580908,2020-11-15,543.5,0.6127205959021765,96.53477811684908,0.128468487120745,2020-11-15
1800,46,IN,6732219,281,41223,87126,2020-11-15,273.0,0.5793037927019309,87.47487269799157,0.3211789729565482,2020-11-15
1801,46,KS,2913314,90,17874,12593,2020-11-15,113.5,0.5565581229584492,87.64687127541252,0.5866675419306134,2020-11-15
1802,46,KY,4467673,96,16748,134035,2020-11-15,86.0,0.27499134976338435,53.55296657950187,0.11107352950929482,2020-11-15
1803,46,LA,4648794,96,11532,125107,2020-11-15,103.0,0.3165183424837864,35.43776238371869,0.08439757316725092,2020-11-15
1804,46,MA,6892503,180,16876,124128,2020-11-15,158.0,0.32747796513731764,34.977962909223876,0.11968454795608635,2020-11-15
1805,46,MD,6045680,90,11934,72240,2020-11-15,75.0,0.177222177063386,28.199592814325975,0.14177774609736973,2020-11-15
1806,46,ME,1344212,13,1251,57150,2020-11-15,9.0,0.09564817794472046,13.295096734316143,0.021420866081060256,2020-11-15
1807,46,MI,9986857,431,46789,431834,2020-11-15,338.5,0.4842078229130832,66.9293938737969,0.09775752523384794,2020-11-15
1808,46,MN,5639632,249,42719,103981,2020-11-15,215.0,0.5446150691088658,108.21121459191461,0.2911997273346967,2020-11-15
1797,46,IA,3155070,143,26741,26021,2020-11-15,134.0,0.6067331990370148,121.0794960854389,0.5068230923770896,2020-11-15
1871,47,OH,11689100,274,53323,356755,2020-11-22,239.5,0.2927024810659992,65.16816032518696,0.13003135988763112,2020-11-22
1870,47,NY,19453561,224,36014,1208059,2020-11-22,205.0,0.15054166322409704,26.44686565537869,0.02894846202754983,2020-11-22
1869,47,NV,3080156,108,13705,29586,2020-11-22,83.0,0.384952673083534,63.56357089891366,0.3165785036150701,2020-11-22
1868,47,NM,2096829,168,17695,64435,2020-11-22,132.5,0.9027236569396659,120.55618950601804,0.21545111408742237,2020-11-22
1863,47,NC,10488084,228,24540,290465,2020-11-22,213.5,0.29080621398531903,33.42568848337108,0.0779035253408676,2020-11-22
1866,47,NH,1359711,13,2927,16645,2020-11-22,11.5,0.12082399442654675,30.75233319013063,0.14955037809115063,2020-11-22
1865,47,NE,1934408,126,16195,26251,2020-11-22,101.0,0.7458908063123927,119.60100602207126,0.38154360834943224,2020-11-22
1864,47,ND,762062,104,8887,5340,2020-11-22,101.0,1.8933592579831338,166.59686857124862,0.6246573416742813,2020-11-22
1872,47,OK,3956971,106,20202,136046,2020-11-22,98.0,0.35380597937159514,72.93457546188739,0.12929445496902361,2020-11-22
1867,47,NJ,8882190,195,26733,255346,2020-11-22,166.0,0.2669869223050364,42.99615297578638,0.09477132292726506,2020-11-22
1873,47,OR,4217737,59,8290,43345,2020-11-22,45.0,0.15241755065741244,28.078699887776654,0.16055001452503148,2020-11-22
1879,47,TX,28995881,997,73554,546423,2020-11-22,906.5,0.4466151588910163,36.238644674097976,0.11863988502799297,2020-11-22
1875,47,RI,1059361,38,6702,19271,2020-11-22,35.5,0.4787252477133453,90.37793268098142,0.2580371924691025,2020-11-22
1876,47,SC,5148714,171,10788,145191,2020-11-22,123.5,0.34266531687052615,29.93257844857681,0.06916315657877022,2020-11-22
1877,47,SD,884659,175,7684,9420,2020-11-22,141.5,2.28498050822811,124.08332314646499,0.4492516370439663,2020-11-22
1878,47,TN,6829174,373,29539,175819,2020-11-22,335.5,0.7018209146314244,61.79161847182606,0.14384148657466472,2020-11-22
1880,47,UT,3205958,75,23368,59612,2020-11-22,67.0,0.29855127769698075,104.12755607795593,0.2816100265124126,2020-11-22
1881,47,VA,8535519,138,15836,186112,2020-11-22,115.5,0.1933098620013616,26.504372074922617,0.0784162259591578,2020-11-22
1882,47,VT,623989,4,756,12947,2020-11-22,2.0,0.045788352954024135,17.307997416621127,0.05517040064219514,2020-11-22
1883,47,WA,7614893,100,13529,132056,2020-11-22,90.0,0.1688420685247036,25.380714945230164,0.09292852972490298,2020-11-22
1884,47,WI,5822434,399,46314,84013,2020-11-22,379.0,0.9299007449952569,113.6343617512146,0.35536765213654886,2020-11-22
1885,47,WV,1792147,80,6819,93271,2020-11-22,80.0,0.6377027904837844,54.356191603861575,0.06812868418423419,2020-11-22
1862,47,MT,1068778,83,8522,31926,2020-11-22,73.5,0.9824304018233908,113.9084610114141,0.21069026898734178,2020-11-22
1886,47,WY,578759,32,5675,1580,2020-11-22,31.0,0.7651840279929001,140.07804383418414,0.7822191592005513,2020-11-22
1861,47,MS,2976149,133,8871,33128,2020-11-22,116.5,0.559207793119805,42.581393414298624,0.2112193147455892,2020-11-22
1874,47,PA,12801989,530,44502,131489,2020-11-22,411.0,0.4586340897050115,49.659694063387896,0.25286520333426143,2020-11-22
1859,47,MN,5639632,336,46576,120896,2020-11-22,292.5,0.7409298033225269,117.9813556223932,0.2781121620330563,2020-11-22
1836,47,AK,731545,5,3925,55054,2020-11-22,9.5,0.18551734440709144,76.64795545240358,0.06654911070041879,2020-11-22
1837,47,AL,4903185,209,14684,54886,2020-11-22,186.5,0.5433785823471304,42.78268688034992,0.21106798907575106,2020-11-22
1838,47,AR,3017804,174,12133,79743,2020-11-22,136.0,0.6437983191940706,57.43533093221807,0.13205842657494885,2020-11-22
1839,47,AZ,7278717,162,24229,106914,2020-11-22,150.0,0.2944003926594677,47.55351409164162,0.1847525220560762,2020-11-22
1840,47,CA,39512223,423,82688,1287836,2020-11-22,356.5,0.12889320711864635,29.895993016063482,0.060333128059048946,2020-11-22
1841,47,CO,5758736,121,35183,122713,2020-11-22,93.5,0.23194574047400085,87.2785774021045,0.22282388407559406,2020-11-22
1843,47,DC,705749,10,1174,40738,2020-11-22,8.0,0.16193535419209135,23.764013227689407,0.028011070815041037,2020-11-22
1844,47,DE,973764,12,3005,17616,2020-11-22,15.0,0.22005918711896752,44.08519048616649,0.14572523156006012,2020-11-22
1845,47,FL,21477737,480,51804,247292,2020-11-22,440.5,0.29299442221762667,34.456942221479984,0.1732019151041806,2020-11-22
1846,47,GA,10617423,241,17462,208032,2020-11-22,275.0,0.37001176543229264,23.49507435628616,0.07743886755301693,2020-11-22
1847,47,HI,1415872,11,724,0,2020-11-22,6.5,0.06558300669632768,7.304937976637113,1.0,2020-11-22
1842,47,CT,3565287,91,12824,209569,2020-11-22,78.5,0.3145408971083033,51.38436260531059,0.05766368545772574,2020-11-22
1849,47,ID,1787065,88,9517,15316,2020-11-22,82.0,0.6555041766407889,76.07845425719985,0.38324004349051666,2020-11-22
1848,47,IA,3155070,207,20223,24976,2020-11-22,175.0,0.7923754465035641,91.56690659795186,0.4474214031283878,2020-11-22
1858,47,MI,9986857,499,53229,418440,2020-11-22,465.0,0.6651599339869534,76.14150134664847,0.11285244525292101,2020-11-22
1857,47,ME,1344212,11,1415,59662,2020-11-22,12.0,0.12753090392629393,15.038019087975494,0.02316747711904645,2020-11-22
1856,47,MD,6045680,132,16209,98714,2020-11-22,111.0,0.26228882205381127,38.30125690693898,0.1410422630804974,2020-11-22
1855,47,MA,6892503,183,18575,145556,2020-11-22,181.5,0.3761851308381212,38.499387357124526,0.1131717956997764,2020-11-22
1860,47,MO,6137428,185,32076,38171,2020-11-22,203.0,0.47251063474797583,74.66133556736983,0.45661736444260964,2020-11-22
1853,47,KY,4467673,126,20514,197744,2020-11-22,111.0,0.35493069562483326,65.59502964007054,0.09398968193605732,2020-11-22
1852,47,KS,2913314,154,19026,38080,2020-11-22,122.0,0.5982386872328705,93.29581363354586,0.3331698945820054,2020-11-22
1851,47,IN,6732219,395,43760,90641,2020-11-22,338.0,0.7172332671547715,92.85836618548164,0.32559281552964636,2020-11-22
1850,47,IL,12671821,889,82682,647896,2020-11-22,756.5,0.8528484467341243,93.21244583327278,0.11317340516686787,2020-11-22
1854,47,LA,4648794,128,15679,206671,2020-11-22,112.0,0.3441752850309134,48.18146691071153,0.07051495390150664,2020-11-22
1924,48,OR,4217737,85,8950,24242,2020-11-29,72.0,0.24386808105185992,30.3141572974187,0.26964328753916605,2020-11-29
1915,48,ND,762062,75,5975,5077,2020-11-29,89.5,1.6777787484107967,112.00813432127946,0.5406261310170105,2020-11-29
1916,48,NE,1934408,84,12294,21869,2020-11-29,105.0,0.7754310362653587,90.79189676044113,0.35986300968884466,2020-11-29
1917,48,NH,1359711,14,2882,11770,2020-11-29,13.5,0.14183686302246792,30.279543646722406,0.1966966966966967,2020-11-29
1918,48,NJ,8882190,217,28107,298167,2020-11-29,206.0,0.33132112045082834,45.206032682094325,0.08614538700601335,2020-11-29
1919,48,NM,2096829,157,13521,78653,2020-11-29,162.5,1.1071139188882695,92.11869106023565,0.14668995595287174,2020-11-29
1920,48,NV,3080156,119,16639,32843,2020-11-29,113.5,0.5264111854817001,77.17141599321592,0.3362636918475405,2020-11-29
1921,48,NY,19453561,333,44947,1231226,2020-11-29,278.5,0.2045163571117611,33.006810424065804,0.035220146484841786,2020-11-29
1922,48,OH,11689100,403,63013,348368,2020-11-29,338.5,0.41369432083858343,77.01069494535203,0.1531743080015849,2020-11-29
1923,48,OK,3956971,102,21215,83823,2020-11-29,104.0,0.3754675699453662,76.59177400375907,0.20197452350577885,2020-11-29
1914,48,NC,10488084,206,25003,313871,2020-11-29,217.0,0.29557352896868483,34.05633615117063,0.07378258585787048,2020-11-29
1937,48,WY,578759,39,4320,7116,2020-11-29,35.5,0.8762591288305791,106.63209680417188,0.3777544596012592,2020-11-29
1927,48,SC,5148714,70,9834,130185,2020-11-29,120.5,0.3343414630194203,27.28559292392514,0.07023332547725666,2020-11-29
1928,48,SD,884659,124,6835,9691,2020-11-29,149.5,2.414166685371749,110.37344009709633,0.4135907055548832,2020-11-29
1929,48,TN,6829174,288,26042,157722,2020-11-29,330.5,0.6913615865445178,54.476364407843676,0.1417143727824819,2020-11-29
1930,48,TX,28995881,801,62998,649259,2020-11-29,899.0,0.4429200527777426,31.037905989868992,0.08844841117742612,2020-11-29
1931,48,UT,3205958,75,16633,41703,2020-11-29,75.0,0.3341991914518442,74.11646868558033,0.28512410861217774,2020-11-29
1932,48,VA,8535519,120,18146,176165,2020-11-29,129.0,0.21590452119632597,30.37056931494985,0.09338637544966574,2020-11-29
1933,48,VT,623989,4,498,9179,2020-11-29,4.0,0.09157670590804827,11.401299885552012,0.05146223002996796,2020-11-29
1934,48,WA,7614893,84,19374,0,2020-11-29,92.0,0.17259411449191922,36.34606928441786,1.0,2020-11-29
1935,48,WI,5822434,337,32816,58538,2020-11-29,368.0,0.9029115413146559,80.51615527114605,0.3592179871707862,2020-11-29
1936,48,WV,1792147,67,6519,95738,2020-11-29,73.5,0.585889438756977,51.964806139547385,0.06375113684148763,2020-11-29
1913,48,MT,1068778,68,6121,31093,2020-11-29,75.5,1.009163201873007,81.81573455185,0.16448110925995593,2020-11-29
1926,48,RI,1059361,62,5928,11674,2020-11-29,50.0,0.6742609122723173,79.94037375900594,0.33677991137370755,2020-11-29
1912,48,MS,2976149,130,8605,40281,2020-11-29,131.5,0.6312087965257884,41.30457562056585,0.17602176492247268,2020-11-29
1925,48,PA,12801989,509,47557,127892,2020-11-29,519.5,0.5797090257950207,53.0687625403923,0.27105882621160565,2020-11-29
1910,48,MN,5639632,337,42812,157490,2020-11-29,336.5,0.8523859104889925,108.44679227297101,0.2137372567423191,2020-11-29
1887,48,AK,731545,18,4229,75590,2020-11-29,11.5,0.22457362744016332,82.58451047343048,0.052982372618048335,2020-11-29
1888,48,AL,4903185,120,14723,42969,2020-11-29,164.5,0.479280304536745,42.89631564555925,0.25520002773348127,2020-11-29
1889,48,AR,3017804,113,11074,72284,2020-11-29,143.5,0.6793019029731553,52.4222249026113,0.13284867679166967,2020-11-29
1890,48,AZ,7278717,170,26330,107010,2020-11-29,166.0,0.32580310120981093,51.67708225815857,0.19746512674366282,2020-11-29
1891,48,CA,39512223,445,96901,1473291,2020-11-29,434.0,0.15691346953574342,35.03472836747252,0.061712835118253054,2020-11-29
1892,48,CO,5758736,166,30172,97027,2020-11-29,143.5,0.35598089580769116,74.84777413456207,0.2372031226660587,2020-11-29
1911,48,MO,6137428,264,24406,40910,2020-11-29,224.5,0.5225548645365545,56.80834754511871,0.3736603588707208,2020-11-29
1894,48,DC,705749,10,1297,58513,2020-11-29,10.0,0.20241919274011422,26.253769298392815,0.021685336900183916,2020-11-29
1895,48,DE,973764,22,3443,18505,2020-11-29,17.0,0.2494004120681632,50.51091875004035,0.15687078549298342,2020-11-29
